Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1986-06-19,0.13149,0.13736,0.13,0.13465,399520220
1986-06-20,0.13465,0.13868,0.13465,0.13834,186984619
1986-06-23,0.13834,0.13929,0.13312,0.13339,134843944
1986-06-24,0.13339,0.13497,0.13217,0.13372,164601498
1986-06-25,0.13465,0.13834,0.13465,0.13768,152994471
1986-06-26,0.13768,0.13988,0.13615,0.13929,135544983
1986-06-27,0.13929,0.14114,0.13615,0.13768,58190916
1986-06-30,0.13768,0.13929,0.13736,0.13768,82028117
1986-07-01,0.13768,0.13868,0.13339,0.13589,101684715
1986-07-02,0.13589,0.13929,0.13589,0.13868,167899233
1986-07-03,0.13868,0.14513,0.13676,0.14447,210016863
1986-07-07,0.14447,0.14513,0.13589,0.13676,210769875
1986-07-08,0.13522,0.13522,0.13089,0.13149,317258428
1986-07-09,0.13149,0.13339,0.13059,0.13312,423253599
1986-07-10,0.13339,0.13589,0.13312,0.13589,241773928
1986-07-11,0.13589,0.14513,0.13522,0.14265,259664773
1986-07-14,0.14265,0.1436,0.13929,0.13929,275244661
1986-07-15,0.13465,0.13465,0.13149,0.13372,345354176
1986-07-16,0.13615,0.13676,0.12565,0.12853,625792126
1986-07-17,0.12853,0.12971,0.12327,0.12383,290824558
1986-07-18,0.12383,0.12473,0.12011,0.12201,358337364
1986-07-21,0.12696,0.12971,0.12565,0.12853,264858089
1986-07-22,0.12853,0.13312,0.12758,0.13312,277841310
1986-07-23,0.13312,0.13312,0.13089,0.13089,208069397
1986-07-24,0.13149,0.13217,0.12696,0.12726,167587653
1986-07-25,0.12726,0.13059,0.12696,0.13059,252082542
1986-07-28,0.13,0.13059,0.12383,0.12445,285631314
1986-07-29,0.12383,0.12383,0.11802,0.12011,690708324
1986-07-30,0.12011,0.12081,0.11523,0.11709,296017850
1986-07-31,0.11709,0.12081,0.11709,0.12011,327177635
1986-08-01,0.11953,0.12201,0.11953,0.12045,173975402
1986-08-04,0.12045,0.12081,0.11738,0.12081,150891229
1986-08-05,0.12141,0.12445,0.12081,0.12327,136661538
1986-08-06,0.12327,0.12327,0.11921,0.11953,214690820
1986-08-07,0.11953,0.1253,0.11953,0.12201,201006512
1986-08-08,0.12261,0.12445,0.12141,0.12141,127677185
1986-08-11,0.12261,0.12853,0.12201,0.12853,212639507
1986-08-12,0.12823,0.13217,0.12823,0.13149,283034594
1986-08-13,0.13149,0.13929,0.13149,0.13834,527119502
1986-08-14,0.13834,0.14203,0.13834,0.13834,267454705
1986-08-15,0.13868,0.14016,0.13676,0.13736,159018743
1986-08-18,0.13736,0.13768,0.13465,0.13589,170807478
1986-08-19,0.13497,0.13615,0.13312,0.13589,159719862
1986-08-20,0.13522,0.14016,0.13522,0.13929,198591637
1986-08-21,0.13868,0.13988,0.13736,0.13736,225648701
1986-08-22,0.13768,0.14079,0.13768,0.13929,134142828
1986-08-25,0.14016,0.14141,0.13988,0.13988,146528896
1986-08-26,0.13988,0.14141,0.13988,0.14079,152137620
1986-08-27,0.14079,0.14203,0.13929,0.14203,170443948
1986-08-28,0.14203,0.14595,0.14141,0.14513,254679190
1986-08-29,0.14447,0.14595,0.14141,0.14203,156759580
1986-09-02,0.14265,0.14265,0.13339,0.13339,270051405
1986-09-03,0.13339,0.13372,0.13089,0.13339,136194193
1986-09-04,0.13465,0.13615,0.13339,0.13615,230452522
1986-09-05,0.13676,0.13768,0.13465,0.13497,114174610
1986-09-08,0.13465,0.13465,0.12908,0.13339,146295190
1986-09-09,0.13312,0.13834,0.13312,0.13736,174780340
1986-09-10,0.13676,0.13768,0.13339,0.13465,87714779
1986-09-11,0.13312,0.13339,0.12473,0.1253,155746952
1986-09-12,0.12473,0.12565,0.12201,0.12201,264858089
1986-09-15,0.12383,0.12726,0.12294,0.12726,258184720
1986-09-16,0.12726,0.13497,0.12473,0.13372,285631314
1986-09-17,0.13372,0.13465,0.13149,0.13149,135467077
1986-09-18,0.13149,0.1325,0.12971,0.13059,114797799
1986-09-19,0.12971,0.13,0.12758,0.12908,147931051
1986-09-22,0.12853,0.13589,0.12853,0.13522,277841310
1986-09-23,0.13522,0.13929,0.13497,0.13868,392093854
1986-09-24,0.13868,0.13988,0.13059,0.13497,205031296
1986-09-25,0.13497,0.13522,0.12908,0.1325,217702964
1986-09-26,0.13089,0.13217,0.13,0.13149,81171202
1986-09-29,0.12908,0.13,0.12141,0.12473,242215280
1986-09-30,0.12633,0.13,0.1253,0.12853,209575458
1986-10-01,0.12823,0.1325,0.12823,0.13089,160654600
1986-10-02,0.12971,0.13217,0.12853,0.13089,109916112
1986-10-03,0.13217,0.13339,0.12823,0.12971,160836369
1986-10-06,0.12971,0.13149,0.12908,0.13089,109552541
1986-10-07,0.13059,0.13089,0.12633,0.12696,148372523
1986-10-08,0.12633,0.12696,0.12383,0.12565,129339075
1986-10-09,0.12565,0.12758,0.1253,0.12696,90363321
1986-10-10,0.12633,0.12823,0.12445,0.12758,67850444
1986-10-13,0.12726,0.13312,0.12696,0.13312,115550880
1986-10-14,0.13312,0.13522,0.12971,0.13059,231075647
1986-10-15,0.12853,0.12853,0.12565,0.12823,238112603
1986-10-16,0.12823,0.13,0.12758,0.12908,157382789
1986-10-17,0.12971,0.13059,0.12823,0.12908,176052696
1986-10-20,0.12853,0.12908,0.12633,0.12633,172703063
1986-10-21,0.12696,0.12696,0.1253,0.12565,131831852
1986-10-22,0.12565,0.12633,0.12383,0.12473,109526613
1986-10-23,0.12473,0.12726,0.12473,0.12726,142737755
1986-10-24,0.12726,0.12758,0.12565,0.12696,87325276
1986-10-27,0.12853,0.13059,0.12758,0.13059,175273770
1986-10-28,0.13059,0.13089,0.12696,0.12823,164887102
1986-10-29,0.12853,0.12853,0.12726,0.12823,99036133
1986-10-30,0.12853,0.13339,0.12823,0.13149,340160900
1986-10-31,0.13149,0.13372,0.13149,0.13312,140608492
1986-11-03,0.13339,0.13497,0.13312,0.13465,176000786
1986-11-04,0.13372,0.13768,0.13,0.13736,285631314
1986-11-05,0.13736,0.14265,0.13615,0.14203,724464753
1986-11-06,0.14079,0.14141,0.13736,0.13868,384303861
1986-11-07,0.13834,0.13868,0.13372,0.13736,165951723
1986-11-10,0.13768,0.13768,0.13497,0.13589,122743532
1986-11-11,0.13615,0.13736,0.13522,0.13615,58164915
1986-11-12,0.13736,0.14079,0.13676,0.14079,151851992
1986-11-13,0.14016,0.14016,0.13615,0.13615,159408214
1986-11-14,0.13615,0.13615,0.13372,0.13522,156629768
1986-11-17,0.13522,0.14203,0.13465,0.13988,164237968
1986-11-18,0.13988,0.14114,0.13497,0.13589,197137525
1986-11-19,0.13497,0.13522,0.1325,0.13465,350547512
1986-11-20,0.13372,0.13589,0.13372,0.13522,342757508
1986-11-21,0.13522,0.13929,0.13497,0.13834,332370952
1986-11-24,0.13929,0.1463,0.13834,0.14595,436236811
1986-11-25,0.14595,0.15531,0.14595,0.15436,984129490
1986-11-26,0.15405,0.15838,0.15373,0.15561,586842412
1986-11-28,0.15561,0.15623,0.15216,0.15373,255665958
1986-12-01,0.15373,0.15405,0.15034,0.15405,402480426
1986-12-02,0.15561,0.1605,0.15373,0.15931,428446863
1986-12-03,0.1599,0.16512,0.15931,0.1642,389497117
1986-12-04,0.16387,0.1642,0.16144,0.16324,311597767
1986-12-05,0.16387,0.16823,0.16324,0.16823,303807802
1986-12-08,0.16761,0.16856,0.1627,0.16324,402480426
1986-12-09,0.1627,0.16387,0.15771,0.1627,350547512
1986-12-10,0.1627,0.16823,0.16144,0.16701,283034594
1986-12-11,0.16761,0.16856,0.16387,0.1645,262261445
1986-12-12,0.1645,0.16512,0.15838,0.15838,208796413
1986-12-15,0.15741,0.1605,0.15531,0.1605,242345116
1986-12-16,0.1599,0.16324,0.1599,0.16324,176130642
1986-12-17,0.1627,0.16324,0.15681,0.15838,175169847
1986-12-18,0.15771,0.16084,0.15655,0.15905,202928002
1986-12-19,0.15905,0.16324,0.15905,0.16177,230790043
1986-12-22,0.16144,0.16324,0.1605,0.16177,190542046
1986-12-23,0.16204,0.1627,0.16084,0.16177,283034594
1986-12-24,0.16144,0.16177,0.1599,0.16084,111006698
1986-12-26,0.16084,0.16084,0.15741,0.15741,104177480
1986-12-29,0.15741,0.15771,0.15436,0.15561,136375962
1986-12-30,0.15561,0.15931,0.15531,0.15741,171742324
1986-12-31,0.15741,0.15905,0.15531,0.15561,153669622
1987-01-02,0.15531,0.15771,0.15405,0.15681,140115122
1987-01-05,0.15838,0.16603,0.15741,0.16512,277841310
1987-01-06,0.16571,0.16919,0.16387,0.16823,376513929
1987-01-07,0.16856,0.17222,0.16761,0.17188,503749649
1987-01-08,0.17188,0.17308,0.17066,0.17188,337564208
1987-01-09,0.17188,0.17592,0.17043,0.17438,277841310
1987-01-12,0.1747,0.17592,0.17188,0.1747,270051405
1987-01-13,0.17308,0.17438,0.17125,0.17125,245435190
1987-01-14,0.17125,0.1852,0.17066,0.18488,584245796
1987-01-15,0.1852,0.19756,0.18458,0.19135,633582070
1987-01-16,0.19192,0.19192,0.1833,0.18726,472589948
1987-01-19,0.18726,0.204,0.18396,0.204,420656955
1987-01-20,0.21136,0.21415,0.19784,0.19811,898440119
1987-01-21,0.19528,0.19661,0.18826,0.18826,618002173
1987-01-22,0.1876,0.20213,0.1861,0.20147,547892711
1987-01-23,0.20147,0.2037,0.19285,0.19285,532312822
1987-01-26,0.19192,0.19377,0.19012,0.19105,407673718
1987-01-27,0.19192,0.204,0.19135,0.20275,438833479
1987-01-28,0.2037,0.21415,0.20025,0.21255,480379849
1987-01-29,0.21445,0.21964,0.20517,0.20794,646565318
1987-01-30,0.20732,0.21445,0.20213,0.21321,475186524
1987-02-02,0.21321,0.21505,0.20824,0.21445,285631314
1987-02-03,0.21505,0.21571,0.21052,0.21321,207056688
1987-02-04,0.21321,0.21321,0.20889,0.21136,252524023
1987-02-05,0.21136,0.21161,0.204,0.20666,394690482
1987-02-06,0.20732,0.20732,0.203,0.20732,340160900
1987-02-09,0.203,0.20517,0.20057,0.20213,181999033
1987-02-10,0.20147,0.20275,0.19811,0.20275,193346420
1987-02-11,0.2037,0.21804,0.20275,0.21691,397287110
1987-02-12,0.21902,0.22978,0.21902,0.22521,823137352
1987-02-13,0.22521,0.24001,0.22277,0.23879,592035720
1987-02-17,0.23879,0.25544,0.23749,0.25511,475186524
1987-02-18,0.25571,0.2588,0.24343,0.244,545296047
1987-02-19,0.244,0.244,0.23724,0.23971,363530644
1987-02-20,0.23971,0.24001,0.23268,0.23504,221000716
1987-02-23,0.23388,0.24672,0.22886,0.24246,407673718
1987-02-24,0.24278,0.25324,0.24246,0.25145,412867046
1987-02-25,0.25145,0.26684,0.24802,0.26556,527119502
1987-02-26,0.26684,0.2739,0.26095,0.26556,579052444
1987-02-27,0.26556,0.27258,0.2603,0.26866,469993260
1987-03-02,0.26988,0.27083,0.25726,0.2591,459606668
1987-03-03,0.2591,0.26157,0.24859,0.24957,506346313
1987-03-04,0.25261,0.26223,0.25115,0.25975,519329506
1987-03-05,0.2591,0.26499,0.25815,0.26313,392093854
1987-03-06,0.25815,0.2628,0.25631,0.25815,204460004
1987-03-09,0.25544,0.25631,0.24767,0.24802,296017850
1987-03-10,0.24767,0.25696,0.24767,0.25631,283034594
1987-03-11,0.25815,0.26095,0.25451,0.25451,253251063
1987-03-12,0.25324,0.25451,0.24428,0.25049,350547512
1987-03-13,0.25049,0.25324,0.244,0.244,229076212
1987-03-16,0.244,0.25049,0.24001,0.25049,285631314
1987-03-17,0.25145,0.26095,0.24957,0.25726,283034594
1987-03-18,0.25815,0.2591,0.24859,0.25324,350547512
1987-03-19,0.25261,0.26313,0.25145,0.2628,239644629
1987-03-20,0.26223,0.26802,0.26223,0.26223,402480426
1987-03-23,0.26095,0.26223,0.25451,0.2591,285631314
1987-03-24,0.2603,0.26313,0.25451,0.25451,311597767
1987-03-25,0.25544,0.25726,0.25049,0.25631,316791063
1987-03-26,0.25631,0.2603,0.25544,0.25815,165795927
1987-03-27,0.25815,0.2591,0.24859,0.24957,155227577
1987-03-30,0.244,0.24672,0.23911,0.24001,301211134
1987-03-31,0.23911,0.24859,0.23911,0.24767,316791063
1987-04-01,0.24213,0.25726,0.23971,0.25631,252549971
1987-04-02,0.26223,0.27577,0.25726,0.27577,901036803
1987-04-03,0.27453,0.27607,0.26988,0.27577,625792126
1987-04-06,0.27453,0.27944,0.26589,0.26866,334967584
1987-04-07,0.26802,0.26988,0.2603,0.2603,301211134
1987-04-08,0.2603,0.26988,0.2591,0.26499,267454705
1987-04-09,0.26399,0.27453,0.2603,0.27258,275244661
1987-04-10,0.27356,0.27453,0.26802,0.26988,252524023
1987-04-13,0.26866,0.26988,0.2591,0.2591,164861197
1987-04-14,0.25631,0.26802,0.25544,0.26095,472589948
1987-04-15,0.26684,0.27258,0.26399,0.27258,405077050
1987-04-16,0.27356,0.28126,0.27258,0.27453,402480426
1987-04-20,0.27453,0.27944,0.27165,0.27325,172910812
1987-04-21,0.26988,0.28805,0.26684,0.28715,501153065
1987-04-22,0.29419,0.29579,0.28406,0.28526,467396592
1987-04-23,0.28526,0.29677,0.28526,0.29178,353144108
1987-04-24,0.29082,0.29391,0.28623,0.28715,296017850
1987-04-27,0.28526,0.289,0.28126,0.28805,444026747
1987-04-28,0.29082,0.29908,0.2899,0.29579,376513929
1987-04-29,0.29677,0.30625,0.29579,0.29849,337564208
1987-04-30,0.29938,0.3072,0.29849,0.30442,293421190
1987-05-01,0.30529,0.3072,0.30221,0.3072,153851355
1987-05-04,0.30529,0.30845,0.30348,0.30625,164731313
1987-05-05,0.3072,0.30995,0.29938,0.30845,267454705
1987-05-06,0.30937,0.31581,0.30442,0.3072,332370952
1987-05-07,0.30625,0.31113,0.30625,0.30845,209575458
1987-05-08,0.30937,0.31113,0.30348,0.30348,214145541
1987-05-11,0.29644,0.30592,0.29512,0.29644,228686785
1987-05-12,0.29242,0.29419,0.28868,0.2905,301211134
1987-05-13,0.29145,0.30221,0.2905,0.30198,360934020
1987-05-14,0.301,0.30592,0.301,0.3047,172131763
1987-05-15,0.3047,0.3047,0.29971,0.301,169197581
1987-05-18,0.301,0.30198,0.2905,0.29145,280437982
1987-05-19,0.29145,0.29145,0.2791,0.28156,277841310
1987-05-20,0.28099,0.28868,0.2788,0.28653,334967584
1987-05-21,0.28747,0.29145,0.28653,0.28653,201473917
1987-05-22,0.28868,0.2905,0.28376,0.28526,112564697
1987-05-26,0.28653,0.29971,0.28466,0.29971,176494108
1987-05-27,0.29971,0.30879,0.29824,0.30592,209471595
1987-05-28,0.30592,0.30879,0.30198,0.30749,175299659
1987-05-29,0.30879,0.30967,0.30376,0.30376,107345468
1987-06-01,0.30592,0.30592,0.29824,0.29908,96569321
1987-06-02,0.29824,0.29971,0.29644,0.29709,159382253
1987-06-03,0.29709,0.30592,0.29709,0.29908,198591637
1987-06-04,0.29971,0.30283,0.29644,0.30198,178052099
1987-06-05,0.30283,0.30283,0.29908,0.29908,151774050
1987-06-08,0.29908,0.29971,0.29512,0.29908,233983940
1987-06-09,0.29824,0.30592,0.29824,0.30198,147281853
1987-06-10,0.30283,0.30879,0.29971,0.30198,169509174
1987-06-11,0.30198,0.30749,0.29971,0.30376,145334383
1987-06-12,0.30376,0.30685,0.30283,0.30376,117965647
1987-06-15,0.30376,0.30592,0.29824,0.30198,301211134
1987-06-16,0.3192,0.32135,0.29242,0.3192,397287110
1987-06-17,0.3192,0.32687,0.30749,0.31138,345354176
1987-06-18,0.30967,0.32135,0.30376,0.3192,266156341
1987-06-19,0.3192,0.32135,0.31056,0.31531,145412281
1987-06-22,0.31735,0.32509,0.31458,0.32289,196046903
1987-06-23,0.32289,0.32406,0.31364,0.31735,93725972
1987-06-24,0.3192,0.33271,0.31138,0.32289,137622345
1987-06-25,0.32289,0.32687,0.31138,0.31138,140218985
1987-06-26,0.31364,0.3192,0.30749,0.31138,148008925
1987-06-29,0.31138,0.31364,0.30749,0.31364,117433434
1987-06-30,0.31138,0.31531,0.30592,0.31138,167483838
1987-07-01,0.31364,0.31364,0.30592,0.30749,109929090
1987-07-02,0.30749,0.31531,0.30592,0.31234,94543961
1987-07-06,0.31364,0.32135,0.31138,0.31364,99101025
1987-07-07,0.31138,0.31531,0.29824,0.30198,236294932
1987-07-08,0.30198,0.30198,0.28099,0.28653,395988754
1987-07-09,0.28653,0.29824,0.28653,0.2905,277841310
1987-07-10,0.29242,0.30198,0.2905,0.29242,181765358
1987-07-13,0.29971,0.31364,0.29824,0.31138,296017850
1987-07-14,0.31531,0.33053,0.31531,0.33053,298614482
1987-07-15,0.33053,0.34441,0.32509,0.33832,314194355
1987-07-16,0.33832,0.33832,0.33271,0.33832,109643438
1987-07-17,0.34043,0.34441,0.32901,0.33271,106878039
1987-07-20,0.33053,0.33271,0.3192,0.32135,144113897
1987-07-21,0.32289,0.32687,0.31735,0.31822,128663872
1987-07-22,0.3192,0.32901,0.31735,0.32687,70628809
1987-07-23,0.33053,0.33457,0.31138,0.32135,86637159
1987-07-24,0.3192,0.32901,0.3192,0.32687,136324001
1987-07-27,0.32687,0.33053,0.32289,0.32509,65656261
1987-07-28,0.32687,0.32901,0.32135,0.32226,86117857
1987-07-29,0.32289,0.32289,0.31138,0.31531,114564093
1987-07-30,0.31531,0.3192,0.31364,0.3192,120899933
1987-07-31,0.31735,0.32289,0.31735,0.31735,84676683
1987-08-03,0.31531,0.3192,0.30967,0.30967,73446177
1987-08-04,0.31138,0.32509,0.30749,0.32509,140218985
1987-08-05,0.32509,0.33457,0.32289,0.33271,150605597
1987-08-06,0.33271,0.35958,0.32901,0.35579,292122918
1987-08-07,0.35579,0.36322,0.35374,0.3577,176572014
1987-08-10,0.37154,0.37154,0.35249,0.37154,90415314
1987-08-11,0.38139,0.38691,0.37553,0.38139,314194355
1987-08-12,0.38139,0.38326,0.37154,0.37553,186958679
1987-08-13,0.37553,0.38691,0.37344,0.3774,227206688
1987-08-14,0.37344,0.38509,0.36974,0.3774,121549074
1987-08-17,0.38139,0.38509,0.37553,0.38139,168782106
1987-08-18,0.37935,0.38139,0.37154,0.37553,275244661
1987-08-19,0.38139,0.38509,0.3774,0.38509,77522934
1987-08-20,0.38691,0.40418,0.38326,0.39869,203836835
1987-08-21,0.39869,0.41404,0.39687,0.40822,162290490
1987-08-24,0.40822,0.41227,0.40239,0.40239,140218985
1987-08-25,0.40638,0.41001,0.40046,0.40046,158395493
1987-08-26,0.40822,0.41227,0.40046,0.40046,227206688
1987-08-27,0.40239,0.40638,0.39687,0.40046,144113897
1987-08-28,0.40046,0.40418,0.39687,0.40046,111071634
1987-08-31,0.40239,0.4178,0.39869,0.41593,173975402
1987-09-01,0.42177,0.42542,0.40418,0.40418,160992206
1987-09-02,0.40046,0.41001,0.39103,0.40046,266156341
1987-09-03,0.40418,0.40638,0.38691,0.39457,214223431
1987-09-04,0.39457,0.39869,0.38509,0.38883,125703698
1987-09-08,0.38691,0.38883,0.37344,0.38422,203836835
1987-09-09,0.38691,0.40822,0.38139,0.40638,183063674
1987-09-10,0.41001,0.41958,0.40911,0.41404,162290490
1987-09-11,0.41593,0.42761,0.40638,0.41958,144113897
1987-09-14,0.42177,0.42542,0.40638,0.40822,94946458
1987-09-15,0.40822,0.40822,0.39687,0.39869,121263463
1987-09-16,0.39869,0.40518,0.39457,0.39869,194748611
1987-09-17,0.40046,0.40239,0.39282,0.40046,77432058
1987-09-18,0.40046,0.40239,0.3959,0.39869,82534449
1987-09-21,0.39869,0.40638,0.38691,0.38691,149307245
1987-09-22,0.38883,0.4178,0.38691,0.4169,177870394
1987-09-23,0.4169,0.43131,0.41404,0.42542,295109005
1987-09-24,0.42542,0.44581,0.42542,0.4351,211626759
1987-09-25,0.43713,0.44675,0.4351,0.44304,123483606
1987-09-28,0.44304,0.4526,0.42761,0.42954,236294932
1987-09-29,0.43131,0.43131,0.4178,0.41958,198643571
1987-09-30,0.4178,0.43902,0.4178,0.4351,141517285
1987-10-01,0.43713,0.4526,0.4351,0.44861,135025677
1987-10-02,0.44861,0.4526,0.44304,0.4504,111863554
1987-10-05,0.4504,0.46029,0.44488,0.45626,155798849
1987-10-06,0.45846,0.45846,0.42761,0.42954,233698292
1987-10-07,0.42761,0.42954,0.4178,0.42761,259664773
1987-10-08,0.42761,0.43131,0.41001,0.4178,190853639
1987-10-09,0.4178,0.42761,0.41593,0.4169,168782106
1987-10-12,0.4178,0.419,0.39869,0.41001,231101628
1987-10-13,0.41958,0.42177,0.41001,0.41958,188256970
1987-10-14,0.41404,0.41593,0.40046,0.41001,299912878
1987-10-15,0.41001,0.41958,0.39869,0.40046,403778722
1987-10-16,0.40239,0.40822,0.36602,0.37154,486871489
1987-10-19,0.37154,0.37154,0.27356,0.28099,551787691
1987-10-20,0.29644,0.32349,0.25115,0.26556,659548531
1987-10-21,0.29644,0.32349,0.29272,0.31168,619300525
1987-10-22,0.30221,0.31168,0.2773,0.28311,446623447
1987-10-23,0.27547,0.28099,0.26367,0.27356,229803364
1987-10-26,0.26556,0.26958,0.21285,0.21571,363530644
1987-10-27,0.22741,0.24835,0.22336,0.23295,528417822
1987-10-28,0.23694,0.26003,0.22521,0.25815,485573125
1987-10-29,0.26367,0.3082,0.24835,0.30442,384303861
1987-10-30,0.3082,0.33123,0.29644,0.29741,488169757
1987-11-02,0.29849,0.30442,0.289,0.29849,218118444
1987-11-03,0.29272,0.29644,0.26367,0.2791,363530644
1987-11-04,0.27356,0.28681,0.26772,0.2773,271349709
1987-11-05,0.2791,0.29849,0.2791,0.29272,296017850
1987-11-06,0.29449,0.30442,0.28493,0.29082,216820099
1987-11-09,0.28493,0.289,0.2791,0.28681,244084876
1987-11-10,0.28099,0.289,0.2773,0.2791,268753085
1987-11-11,0.28681,0.29449,0.28311,0.28681,215521787
1987-11-12,0.29644,0.3082,0.29579,0.29849,285631314
1987-11-13,0.30221,0.30442,0.28493,0.28681,179168682
1987-11-16,0.29082,0.29644,0.28099,0.28311,214223431
1987-11-17,0.28311,0.28493,0.26958,0.26958,311597767
1987-11-18,0.27547,0.28099,0.26556,0.2791,307702755
1987-11-19,0.28099,0.28099,0.2619,0.26556,211626759
1987-11-20,0.2619,0.2773,0.25601,0.27356,290824558
1987-11-23,0.27356,0.2791,0.26772,0.2791,112902254
1987-11-24,0.28311,0.29082,0.27814,0.28493,228505012
1987-11-25,0.28493,0.28493,0.2773,0.28099,107111734
1987-11-27,0.2791,0.28099,0.26772,0.26958,81937269
1987-11-30,0.26003,0.26556,0.23475,0.25421,482976493
1987-12-01,0.25815,0.2619,0.25228,0.25601,210328511
1987-12-02,0.25601,0.25815,0.25019,0.25019,164887102
1987-12-03,0.25421,0.25726,0.22915,0.23475,370022301
1987-12-04,0.23295,0.2406,0.22915,0.23694,283034594
1987-12-07,0.23879,0.25601,0.23879,0.25421,236294932
1987-12-08,0.25815,0.26866,0.25601,0.26556,294719490
1987-12-09,0.26556,0.2791,0.26095,0.26958,207731831
1987-12-10,0.26003,0.2773,0.25601,0.26772,320686059
1987-12-11,0.26772,0.26772,0.25815,0.2619,141517285
1987-12-14,0.26556,0.289,0.26367,0.28681,395988754
1987-12-15,0.29082,0.29449,0.28493,0.289,346652460
1987-12-16,0.29082,0.30625,0.28681,0.30221,383005577
1987-12-17,0.31168,0.31396,0.30221,0.30221,377812249
1987-12-18,0.30442,0.31757,0.30221,0.31168,350547512
1987-12-21,0.31168,0.3216,0.30995,0.3216,218118444
1987-12-22,0.3216,0.3216,0.31168,0.3198,149307245
1987-12-23,0.3216,0.32931,0.31757,0.32537,198643571
1987-12-24,0.32349,0.33123,0.3216,0.32813,81080301
1987-12-28,0.32537,0.32716,0.30442,0.30995,266156341
1987-12-29,0.31168,0.32537,0.30995,0.32444,137622345
1987-12-30,0.32716,0.33707,0.32716,0.33432,180467054
1987-12-31,0.32716,0.33123,0.32259,0.32349,136324001
1988-01-04,0.32931,0.34469,0.32537,0.34469,383005577
1988-01-05,0.35431,0.35611,0.34069,0.34356,358337364
1988-01-06,0.34658,0.34658,0.33707,0.33707,311597767
1988-01-07,0.33517,0.34469,0.32716,0.34263,246681484
1988-01-08,0.34263,0.3485,0.30442,0.3082,563472571
1988-01-11,0.3082,0.32931,0.30625,0.32716,468694892
1988-01-12,0.33123,0.33517,0.30625,0.32349,464799964
1988-01-13,0.32349,0.33301,0.31672,0.32537,245383224
1988-01-14,0.32931,0.33025,0.32349,0.32537,153202205
1988-01-15,0.33517,0.34658,0.32716,0.33025,398585414
1988-01-18,0.33123,0.33123,0.32349,0.32931,145412281
1988-01-19,0.32537,0.33301,0.31885,0.32931,318089323
1988-01-20,0.33123,0.33123,0.29449,0.30625,789380947
1988-01-21,0.31168,0.31396,0.30348,0.30899,572560900
1988-01-22,0.31168,0.31396,0.29449,0.30221,516732926
1988-01-25,0.30442,0.3198,0.30442,0.31494,232399968
1988-01-26,0.31396,0.31581,0.30221,0.30625,166185434
1988-01-27,0.30995,0.31168,0.29849,0.30625,299912878
